"","Text","Data","screenName","retweetCount"
"16239","@nytimes: Why the star of Iran's Oscar-nominated film is boycotting the Academy Awards https://t.co/zwcfktlFbv","2017-01-26 22:22:55","dillivanilli82",189
"16240","@t_alidoosti: Trump's visa ban for Iranians is racist. Whether this will include a cultural event or not,I won't attend the #AcademyAwar…","2017-01-26 22:22:53","phbarratt",3839
"16241","@Walmart: One Walmart receipt +Hollywood directors = An exciting #Oscars night. https://t.co/KqZRqtRu","2017-01-26 22:22:53","DeShaunArtis",8
"16242","@BahmanKalbasi: #TheSalesman nominated#AcademyAwards. Actress won’t attend dueTrump’s ban https://t.co/ojDVmnIJW #NoBanNoWall htt…","2017-01-26 22:22:53","connielnash",104
"16243","@nytimes: Why the star of Iran's Oscar-nominated film is boycotting the Academy Awards https://t.co/zwcfktlFbv","2017-01-26 22:22:52","Ldragonfilms",189
"16244","@TheAVClub: The Salesman star won’t go to the Oscars because of Trump’s “racist” visa ban https://t.co/oGDsSQv https://t.co/vTCGbxHFx","2017-01-26 22:22:50","YasminFalla",14
"16245","@t_alidoosti: Trump's visa ban for Iranians is racist. Whether this will include a cultural event or not,I won't attend the #AcademyAwar…","2017-01-26 22:22:49","ketab_khar",3839
"16246","@IngrahamAngle: GOOD NEWS KEEPS ROLLING IN: Iranian Film Actress Will Boycott Oscars Over Trump’s Visa Banhttps://t.co/DytqLXRw","2017-01-26 22:22:48","TheSarg22",1393
"16247","@bigmacher: Best part of Chris Rock's monologue is Jada Pinkett Smith can't get mad because she'd have to admit she watched. #Oscars","2017-01-26 22:22:45","eduard7vvor",70
"16248","@lovejaelle: There you go :) !@blackvoices : Kimberly Steward produced a film that is nominated for six Oscars https://t.co/zDYBgoB…","2017-01-26 22:22:42","guccigawdess",14
"16249","@kilokeal: Iranian Actress Taraneh Alidoosti Boycotts Oscars Over Trump https://t.co/DyPMrhN https://t.co/HAubVyoH","2017-01-26 22:22:42","owlbelief",1
"16250","Iran actress boycotts Oscars over Trump’s ‘racist’ visa ban #Iran #IranPower #News https://t.co/HBbGWlCJx","2017-01-26 22:22:36","Iranpower4",0
"16251","@nytimesarts: The reason why an Iranian actress is boycotting the Oscars? President Trump's visa ban https://t.co/FsniBaaL https://t.c…","2017-01-26 22:22:33","danialbehzadi",48
"16252","@ava: Why no women directors, @Walmart @BFFfestival @TheAcademy? #JustWondering https://t.co/RwJgMPJp","2017-01-26 22:22:29","sonia_dafiaga",237
"16253","Iranian actress, @t_alidoosti, will boycott Oscars in protest to Trump’s visa ban for her country. https://t.co/aJuIuqwaG","2017-01-26 22:22:28","Roh_Yakobi",1
"16254","Actriz iraní boicoteará ceremonia de los Oscars – Sitio de Al Manar en Español https://t.co/CSuYdEhA vía @almanarnews","2017-01-26 22:22:26","mauriciowolf13",0
"16255","Iranian Actress Boycotts Oscars To Protest Trump... #News #Miami https://t.co/nXwPrqC","2017-01-26 22:22:23","GeosNewsMiami",0
"16256","From NYT #arts The Carpetbagger: Star of Iranian Film Says She Will Boycott Oscars Over Trump’s Visa Ban https://t.co/ZuvxAkEu","2017-01-26 22:22:22","KellyShannonn",0
"16257","@nytimes: Why the star of Iran's Oscar-nominated film is boycotting the Academy Awards https://t.co/zwcfktlFbv","2017-01-26 22:22:20","askillrr",189
"16258","@t_alidoosti: Trump's visa ban for Iranians is racist. Whether this will include a cultural event or not,I won't attend the #AcademyAwar…","2017-01-26 22:22:16","leticiahirosue",3839
"16259","@erfoud_: <U+><U+><U+C><U+A><U+FC><U+C><U+><U+F>VF<U+E><U+CE><U+DF><U+CB><U+FC><U+BA><U+AE><U+E><U+E><U+EA><U+FC><U+E><U+D><U+EB><U+FC><U+B>·<U+A><U+A><U+FC><U+D><U+FC><U+AE><U+F><U+E><U+F><U+A><U+B><U+E><U+DD><U+FC><U+C><U+EC><U+A><U+C><U+F><U+>VanityFair <U+E><U+><U+F><U+B><U+B><U+F><U+E><U+><U+E><U+><U+><U+><U+>
https://t.co/fIfhWiy https://t.co/dKjjJKve","2017-01-26 22:22:14","Irenekingsman",10
"16260","@t_alidoosti: Trump's visa ban for Iranians is racist. Whether this will include a cultural event or not,I won't attend the #AcademyAwar…","2017-01-26 22:22:14","YouAndYourEgo",3839
"16261","Pasifika Voices, a nominee for the Oscars for their Moana performance <ed><U+A><U+BE><ed><U+B><U+>
https://t.co/CYXMTZpMy","2017-01-26 22:22:14","TavaSetaita",0
"16262","@CBSMiami: Iranian actress Taraneh Alidoosti is boycotting the #Oscars to protest Trump 's #immigration policies. https://t.co/wEegJQJ…","2017-01-26 22:22:13","BearyJoseph",4
"16263","@THR: Emma Stone: ""Before any interview, I have to sit with myself forminutes and breathe ... I get so nervous"" https://t.co/JgGPPmn…","2017-01-26 22:22:12","izabela_cabral",25
"16264","Planning my red carpet look for The Oscars. I can't decide between the red-black flannel robe or the blue-green flannel pajamas. Thoughts?","2017-01-26 22:22:11","donabogart",0
"16265","[Variety] <U+B><U+B><U+AA> Playback: Oscar Nominee Ruth Negga on ‘Loving’ and Diversity in Hollywood https://t.co/HcmYpamk <U+A> @clubcritica","2017-01-26 22:22:07","clubcritica",0
"16266","@AJENews: Iranian actress Taraneh Alidoosti boycotting Oscars over Trump visa ban https://t.co/UmGsxbkXn https://t.co/IBTmRDcNh","2017-01-26 22:22:03","stcamber01",208
"16267","@westeroIsen: Mi hija Emma Stone esta nominada a los oscars, las lágrimas son de orgullo.","2017-01-26 22:22:03","WinterxWitch",1
"16268","@nytimes: Why the star of Iran's Oscar-nominated film is boycotting the Academy Awards https://t.co/zwcfktlFbv","2017-01-26 22:22:03","reggierumble",189
"16269","@Sinfo: Le film d'animation franco-suisse ""Ma vie de Courgette"" obtient trois nominations aux César du cinéma français https://t.co/Hp…","2017-01-26 22:22:02","STUDYO_G",17
"16270","Star of IranFilm Says Shes Boycott Oscars Over Trump’s Visa Ban https://t.co/gyXZc 
@realDonaldTrumpYour policies are already working","2017-01-26 22:22:01","DrMcKuKu",0
"16271","@nytimesarts: The reason why an Iranian actress is boycotting the Oscars? President Trump's visa ban https://t.co/FsniBaaL https://t.c…","2017-01-26 22:21:55","behruzaan",48
"16272","@washingtonpost: This Iranian star is snubbing the Oscars to protest Trump’s ""racist"" policies https://t.co/xBSlspLPCw","2017-01-26 22:21:54","minimimi566",289
"16273","Pals #MerylStreep &amp; #ViolaDavis have one more thing in common after the #OscarNoms announcement. #Oscars… https://t.co/nzgfjyln","2017-01-26 22:21:53","nepalesruben",0
"16274","@videofest: The Oscars rarely celebrate women filmmakers. Sundance is trying to change that. https://t.co/Qlmwhonh","2017-01-26 22:21:48","ParataIlarla",19
"16275","@t_alidoosti: Trump's visa ban for Iranians is racist. Whether this will include a cultural event or not,I won't attend the #AcademyAwar…","2017-01-26 22:21:44","nicolenarvaez98",3839
"16276","@empiremagazine: Here's our scientifically-proven method on how to predict the Oscars: https://t.co/JViFLT https://t.co/sUXnpqwGC","2017-01-26 22:21:40","fwxqfatih",14
"16277","@RealMaatilda: Oh sweetheart...
it's only a boycott if anyone knows who you are, or your absence is noticed

#GoTrump

https://t.co/HwbI…","2017-01-26 22:21:32","AmberX994874",8
"16278","@nytimes: Why the star of Iran's Oscar-nominated film is boycotting the Academy Awards https://t.co/zwcfktlFbv","2017-01-26 22:21:29","kirklukmano",189
"16279","@nytimes: Why the star of Iran's Oscar-nominated film is boycotting the Academy Awards https://t.co/zwcfktlFbv","2017-01-26 22:21:28","44cstark",189
"16280","@TheEllenShow: If only Bradley's arm was longer. Best photo ever. #oscars http://t.co/CUNOtGap","2017-01-26 22:21:27","SheLovesBigMane",3290508
"16281","@RealMaatilda: Oh sweetheart...
it's only a boycott if anyone knows who you are, or your absence is noticed

#GoTrump

https://t.co/HwbI…","2017-01-26 22:21:27","davidmatheson27",8
"16282","We've cut Ruth Negga into / from / following support for her to win Best Actress at the #Oscars! Full story &gt; https://t.co/avxTgxFnb","2017-01-26 22:21:18","BoyleSports",0
"16283","“Trump’s visa ban for Iranians is racist. Whether this will include a cultural event or not, I won’t attend the… https://t.co/eeBznpLrx","2017-01-26 22:21:14","BoniniGirl",0
"16284","@TheEllenShow: If only Bradley's arm was longer. Best photo ever. #oscars http://t.co/CUNOtGap","2017-01-26 22:21:13","jasminesaeng8",3290508
"16285","@ava: Why no women directors, @Walmart @BFFfestival @TheAcademy? #JustWondering https://t.co/RwJgMPJp","2017-01-26 22:21:03","kmalhoit",237
"16286","Didn't you get the Affirmative Action memo? This is the Black Oscars again! No Whites allowed! #WhiteGenocide<ed><U+A><U+BD><ed><U+B><U+><ed><U+A><U+BD><ed><U+B><U+> https://t.co/xhwEAULGK","2017-01-26 22:21:03","trump2016fan",19
"16287","#cwucom https://t.co/jmjVgvNXY #Oscars #Oscars #OscarsSoWhite https://t.co/wzrSkpcK","2017-01-26 22:20:56","zacerygifford",0
"16288","@t_alidoosti: Trump's visa ban for Iranians is racist. Whether this will include a cultural event or not,I won't attend the #AcademyAwar…","2017-01-26 22:20:48","aidaghajar",3839
"16289","@THR: Emma Stone: ""Before any interview, I have to sit with myself forminutes and breathe ... I get so nervous"" https://t.co/JgGPPmn…","2017-01-26 22:20:44","Rick_Santos7",25
"16290",""" Amazing Movies Rejected by the Oscars This Year"" según @IndieWire https://t.co/kIOLZAR","2017-01-26 22:20:42","pizmirlian",0
"16291","@nytimes: Why the star of Iran's Oscar-nominated film is boycotting the Academy Awards https://t.co/zwcfktlFbv","2017-01-26 22:20:42","NIHAustin",189
"16292","@TheEllenShow: If only Bradley's arm was longer. Best photo ever. #oscars http://t.co/CUNOtGap","2017-01-26 22:20:42","GLENJOHNSONPOOL",3290508
"16293","Iranian actress Taraneh Alidoosti is boycotting the #Oscars to protest Trump 's #immigration policies. https://t.co/wEegJQJz #TheSalesman","2017-01-26 22:20:33","CBSMiami",4
"16294","@eigacom: <U+><U+><U+BC><U+DE><U+A><U+AB><U+C><U+DF><U+FC><U+CDE><U+CE><U+DF><U+CD><U+FC><U+C><U+A><U+>!<U+C><U+E>·<U+E>·<U+E><U+F><U+C><U+D><U+C><U+><U+A><U+CE><U+DF><U+CD><U+FC><U+C> https://t.co/wPUVYeKuz #<U+A><U+AB><U+C><U+DF><U+FC><U+CDE> #Oscars https://t.co/uHxrpiS","2017-01-26 22:20:32","iketada",89
"16295","@TheEllenShow: If only Bradley's arm was longer. Best photo ever. #oscars http://t.co/CUNOtGap","2017-01-26 22:20:31","hoItshennig",3290508
"16296","@ava: Why no women directors, @Walmart @BFFfestival @TheAcademy? #JustWondering https://t.co/RwJgMPJp","2017-01-26 22:20:28","sarahlknapp",237
"16297","@t_alidoosti: Trump's visa ban for Iranians is racist. Whether this will include a cultural event or not,I won't attend the #AcademyAwar…","2017-01-26 22:20:25","SheCheRie",3839
"16298","Oh sweetheart...
it's only a boycott if anyone knows who you are, or your absence is noticed

#GoTrump

https://t.co/HwbIresib","2017-01-26 22:20:23","RealMaatilda",8
"16299","My latest piece for @Zoomer is a trip down memory lane. &gt;&gt;Most Memorable Oscar Moments Of All Time -… https://t.co/etfeCDcGD","2017-01-26 22:20:23","laura_grande13",0
"16300","Star of Iranian Film Says She Will Boycott Oscars Over Trump’s Visa Ban https://t.co/uGkpAuLISB","2017-01-26 22:20:19","dali_mahfoudh",0
"16301","@t_alidoosti: Trump's visa ban for Iranians is racist. Whether this will include a cultural event or not,I won't attend the #AcademyAwar…","2017-01-26 22:20:18","NasimDariani",3839
"16302","@TheEllenShow: If only Bradley's arm was longer. Best photo ever. #oscars http://t.co/CUNOtGap","2017-01-26 22:20:11","ellbertomoreno",3290508
"16303","@t_alidoosti: Trump's visa ban for Iranians is racist. Whether this will include a cultural event or not,I won't attend the #AcademyAwar…","2017-01-26 22:20:11","YasminFalla",3839
"16304","To celebrate her Best Actress nom, we’re throwing it back to one of #NataliePortman’s st auditions: https://t.co/BpeNOQ #Oscars #TBT","2017-01-26 22:20:10","castingworkbook",0
"16305","@t_alidoosti: Trump's visa ban for Iranians is racist. Whether this will include a cultural event or not,I won't attend the #AcademyAwar…","2017-01-26 22:20:09","zveljka",3839
"16306","@t_alidoosti: Trump's visa ban for Iranians is racist. Whether this will include a cultural event or not,I won't attend the #AcademyAwar…","2017-01-26 22:20:04","JobdeWit",3839
"16307","Iranian Actress Boycotts Oscars to Protest Trump https://t.co/jZpWqIJvT #ResistTrump","2017-01-26 22:20:04","CallawayBOT",1
"16308","well, she will be missed terribly!!wait, who the fuck is this??? Iranian actress boycotts Oscars to protest Trump https://t.co/nprWrOfxow","2017-01-26 22:20:04","PatNColl",0
"16309","Iranian movie star boycotts Oscars (CNN Money)","2017-01-26 22:20:01","aw_fun",0
"16310","@RudiBakhtiar: One of Iran's biggest movie stars is boycotting the Oscars over Trump's visa ban https://t.co/mMXmHsLgO # via @HuffPostE…","2017-01-26 22:20:01","leilafazeltodd",4
"16311","@IngrahamAngle: GOOD NEWS KEEPS ROLLING IN: Iranian Film Actress Will Boycott Oscars Over Trump’s Visa Banhttps://t.co/DytqLXRw","2017-01-26 22:19:58","simplify77",1393
"16312","DEEPWATER HORIZON ESTÁ NOMINADO A DOS OSCARShttps://t.co/QHxvwlWi","2017-01-26 22:19:57","endlesscaryl",0
"16313","@nytimes: Why the star of Iran's Oscar-nominated film is boycotting the Academy Awards https://t.co/zwcfktlFbv","2017-01-26 22:19:54","RosaBjorkB",189
"16314","@andrearendon_: En @CinemaMovil_mx les compartimos la lista de nominados a los #Oscars: https://t.co/msCBiEDILp https://t.co/yHCEosK…","2017-01-26 22:19:48","CinemaMovil_mx",1
"16315","https://t.co/UUvWzws","2017-01-26 22:19:48","therippopotamus",0
"16316","@t_alidoosti: Trump's visa ban for Iranians is racist. Whether this will include a cultural event or not,I won't attend the #AcademyAwar…","2017-01-26 22:19:48","conorboyle95",3839
"16317","@BahmanKalbasi: #TheSalesman nominated#AcademyAwards. Actress won’t attend dueTrump’s ban https://t.co/ojDVmnIJW #NoBanNoWall htt…","2017-01-26 22:19:45","JX4j9Qg49SFQg9s",104
"16318","#SM Mel Gibson Used to Be Disgraced. How Did He Get Nominated for Best Director?: When the… https://t.co/JNZrIPMGPx","2017-01-26 22:19:44","CurrentSocials",0
"16319","@_metronomx: je viens de voir les nominations pour les oscars 
une nomination pour captain fantastic 
u n e seule","2017-01-26 22:19:43","Angl_Grmx",1
"16320","@nytimes: Why the star of Iran's Oscar-nominated film is boycotting the Academy Awards https://t.co/zwcfktlFbv","2017-01-26 22:19:41","DirtyOldBroad",189
"16321","@ThatKevinSmith: EDDIE REDMAYNE wins Best Actor for THEORY OF EVERYTHING. I think I see Birdman sitting behind Michael Keaton telling hi…","2017-01-26 22:19:39","pavelm5lvgusev",692
"16322","@carsonmaryc: Iranian actress @t_alidoosti to boycott #Oscars in protest at #Trump visa aims. I wonder who will stand with herhttps://…","2017-01-26 22:19:36","Katec112Hill",1
"16323","Iranian Actress Boycotts Oscars to Protest Trump https://t.co/nslMoj #ResistTrump","2017-01-26 22:19:31","MatthewCallaway",0
"16324","@funnyordie: One of the awards you won't see awarded at the Oscars will be for Best Handjob, which had many contenders this year. https:…","2017-01-26 22:19:31","ThatClassyWife",120
"16325","@Celeb_NipSlip: Kate Upton cleavage at Oscars party https://t.co/bfAgKAvVeU #celebrity #nipslip #nipple #celeb #nsfw https://t.co/ZVCg…","2017-01-26 22:19:29","boogie1717",4
"16326","@THR: #Oscars nom Denzel Washington: ""People talk about the difficulty of making a movie. I'm like send your son to Iraq, that's difficu…","2017-01-26 22:19:28","bananarum",626
"16327","@chuck_dizzle: I will be boycotting the Oscars to protest @ChickfilA not being open on Sundays.","2017-01-26 22:19:28","mosesmosesmoses",1
"16328","Taraneh Alidoosti vows to boycott the Oscars after Trump's visa ban https://t.co/ermuyMC via @DailyMailCeleb","2017-01-26 22:19:25","Jim_MEfish",0
"16329","@nytimes: Why the star of Iran's Oscar-nominated film is boycotting the Academy Awards https://t.co/zwcfktlFbv","2017-01-26 22:19:24","HotRightM3ow",189
"16330","nytimes : Why the star of Iran's Oscar-nominated film is boycotting the Academy Awards https://t.co/moNPQbDN (vi… https://t.co/ylRNibZje","2017-01-26 22:19:24","hafij_tarafder",0
"16331","@lovejaelle: There you go :) !@blackvoices : Kimberly Steward produced a film that is nominated for six Oscars https://t.co/zDYBgoB…","2017-01-26 22:19:24","LSN_Frantz",14
"16332","@nytimes: Why the star of Iran's Oscar-nominated film is boycotting the Academy Awards https://t.co/zwcfktlFbv","2017-01-26 22:19:21","AurelPG",189
"16333","Iranian actress boycotts Oscars to protest Trump https://t.co/jyvtlRYEU AT LEAST SHE WONT BE ARRESTED LIKE AN AMERICAN GOING THERE. #TCOT","2017-01-26 22:19:21","TimRam1",0
"16334","Actrice boycot uitreiking van Oscars na 'racistisch' voornemen Donald Trump (ad.nl) https://t.co/aJAmkIvy","2017-01-26 22:19:20","1001ptsNL",0
"16335","@THR: Emma Stone: ""Before any interview, I have to sit with myself forminutes and breathe ... I get so nervous"" https://t.co/JgGPPmn…","2017-01-26 22:19:18","Iammtofficial",25
"16336","@Ashley_Says: @blackvoices Kimberly Steward produced a film that is nominated for six Oscars https://t.co/XuCDlzr","2017-01-26 22:19:16","statefmind",222
